CONTRACT_NAME,CONTRACT_ID,STATUS,NETWORK
CORE_MINT,GA3ECRFJ6SO5BW6NEIKW3ACJXNG5UNBTLRRXWC742NHUEDV6KL3RNEN6,ACTIVE,TESTNET
LAYER_YELLOW,CANL...SDFF,ACTIVE,TESTNET
2026-06-30 19:37:03,0.5515,0.4485,1.2982,4474183.79,0.506,4.0182
2026-06-30 19:37:06,0.5549,0.4451,1.3189,4495314.45,0.5056,4.0229
2026-06-30 19:37:10,0.5597,0.4403,1.3461,4523664.46,0.5054,4.0301
2026-06-30 19:37:13,0.5633,0.4367,1.3661,4545052.63,0.5052,4.0355
2026-06-30 19:37:17,0.5683,0.4317,1.3921,4573728.58,0.5053,4.0436
2026-06-30 19:37:20,0.5721,0.4279,1.4111,4595348.07,0.5055,4.05
2026-06-30 19:37:25,0.5786,0.4214,1.4413,4631580.45,0.5061,4.0614
2026-06-30 19:37:27,0.5812,0.4188,1.4528,4646139.15,0.5064,4.0661
2026-06-30 19:37:32,0.588,0.412,1.4803,4682687.51,0.5077,4.0793
2026-06-30 19:37:35,0.5921,0.4079,1.4957,4704713.19,0.5086,4.0875
2026-06-30 19:37:39,0.5977,0.4023,1.5148,4734183.25,0.5102,4.0995
2026-06-30 19:37:42,0.6019,0.3981,1.5281,4756356.21,0.5115,4.1087
2026-06-30 19:37:46,0.6076,0.3924,1.5442,4786004.57,0.5136,4.1218
2026-06-30 19:37:49,0.612,0.388,1.555,4808297.66,0.5154,4.1324
2026-06-30 19:37:53,0.6178,0.3822,1.5678,4838088.01,0.5181,4.147
2026-06-30 19:37:56,0.6222,0.3778,1.576,4860473.92,0.5203,4.1585
2026-06-30 19:38:00,0.6281,0.3719,1.5851,4890369.77,0.5237,4.1749
2026-06-30 19:38:03,0.6326,0.3674,1.5906,4912821.09,0.5265,4.1878
2026-06-30 19:38:07,0.6386,0.3614,1.5959,4942785.82,0.5305,4.2058
2026-06-30 19:38:10,0.6431,0.3569,1.5985,4965275.03,0.5338,4.2199
2026-06-30 19:38:15,0.6506,0.3494,1.6,5002771.93,0.5398,4.2448
2026-06-30 19:38:17,0.6536,0.3464,1.5996,5017771.52,0.5423,4.255
2026-06-30 19:38:22,0.661,0.339,1.5962,5055259.43,0.5491,4.2817
2026-06-30 19:38:25,0.6655,0.3345,1.5925,5077737.09,0.5535,4.2987
2026-06-30 19:38:29,0.6715,0.3285,1.5856,5107679.23,0.5598,4.3224
2026-06-30 19:38:32,0.6759,0.3241,1.5791,5130108.23,0.5647,4.3406
2026-06-30 19:38:36,0.6818,0.3182,1.5685,5159967.15,0.5716,4.3658
2026-06-30 19:38:39,0.6862,0.3138,1.5592,5182320.0,0.5771,4.3856
2026-06-30 19:38:43,0.692,0.308,1.5452,5212059.13,0.5847,4.4126
2026-06-30 19:38:46,0.6963,0.3037,1.5333,5234308.45,0.5907,4.4336
2026-06-30 19:38:50,0.702,0.298,1.516,5263891.35,0.5989,4.4623
2026-06-30 19:38:53,0.7062,0.2938,1.5019,5286009.91,0.6054,4.4846
2026-06-30 19:38:57,0.7117,0.2883,1.4817,5315400.35,0.6142,4.5147
2026-06-30 19:39:00,0.7157,0.2843,1.4655,5337361.03,0.621,4.5377
2026-06-30 19:39:05,0.7224,0.2776,1.4369,5373791.06,0.6328,4.5776
2026-06-30 19:39:07,0.725,0.275,1.4249,5388298.93,0.6376,4.5937
2026-06-30 19:39:12,0.7314,0.2686,1.3938,5424395.57,0.65,4.635
2026-06-30 19:39:15,0.7352,0.2648,1.3744,5445927.68,0.6576,4.6603
2026-06-30 19:39:19,0.74,0.26,1.3479,5474480.25,0.6678,4.6939
2026-06-30 19:39:22,0.7436,0.2564,1.3275,5495770.75,0.6756,4.7197
2026-06-30 19:39:26,0.7482,0.2518,1.3,5523983.75,0.686,4.7539
2026-06-30 19:39:29,0.7516,0.2484,1.2792,5545006.57,0.6939,4.7799
2026-06-30 19:39:33,0.7559,0.2441,1.2512,5572845.43,0.7044,4.8142
2026-06-30 19:39:36,0.759,0.241,1.2302,5593574.82,0.7123,4.8399
2026-06-30 19:39:40,0.7631,0.2369,1.2023,5621005.45,0.7228,4.8743
2026-06-30 19:39:43,0.766,0.234,1.1816,5641416.01,0.7306,4.8996
2026-06-30 19:39:47,0.7697,0.2303,1.1544,5668404.82,0.7408,4.9328
2026-06-30 19:39:50,0.7723,0.2277,1.1344,5688471.56,0.7483,4.957
2026-06-30 19:39:55,0.7765,0.2235,1.102,5721569.68,0.7605,4.9966
2026-06-30 19:39:57,0.7781,0.2219,1.0894,5734683.81,0.7653,5.0122
2026-06-30 19:40:02,0.7818,0.2182,1.0592,5767144.86,0.7767,5.0491
2026-06-30 19:40:05,0.7839,0.2161,1.0419,5786392.64,0.7833,5.0705
2026-06-30 19:40:09,0.7865,0.2135,1.0201,5811780.38,0.7917,5.0976
2026-06-30 19:40:12,0.7883,0.2117,1.0047,5830608.65,0.7975,5.1165
2026-06-30 19:40:16,0.7905,0.2095,0.9855,5855421.58,0.8049,5.1404
2026-06-30 19:40:19,0.792,0.208,0.9723,5873807.27,0.81,5.1568
2026-06-30 19:40:23,0.7939,0.2061,0.9561,5898014.99,0.8163,5.1774
2026-06-30 19:40:26,0.7951,0.2049,0.9453,5915935.58,0.8205,5.191
2026-06-30 19:40:30,0.7965,0.2035,0.9325,5939508.44,0.8255,5.2071
2026-06-30 19:40:33,0.7974,0.2026,0.9242,5956941.98,0.8287,5.2174
2026-06-30 19:40:37,0.7984,0.2016,0.915,5979851.11,0.8323,5.2291
2026-06-30 19:40:40,0.799,0.201,0.9096,5996776.25,0.8344,5.2359
2026-06-30 19:40:45,0.7997,0.2003,0.9031,6024484.58,0.837,5.2443
2026-06-30 19:40:48,0.7999,0.2001,0.901,6040803.35,0.8377,5.2465
2026-06-30 19:40:52,0.8,0.2,0.9,6062196.79,0.8381,5.2478
2026-06-30 19:40:55,0.7999,0.2001,0.9008,6077963.52,0.8378,5.2468
2026-06-30 19:41:00,0.7995,0.2005,0.9048,6103700.71,0.8363,5.242
2026-06-30 19:41:03,0.799,0.201,0.9089,6118812.93,0.8346,5.2364
2026-06-30 19:41:07,0.7983,0.2017,0.9162,6138570.42,0.8318,5.2275
2026-06-30 19:41:10,0.7975,0.2025,0.9232,6153090.09,0.8291,5.2187
2026-06-30 19:41:14,0.7963,0.2037,0.9342,6172045.52,0.8248,5.2048
2026-06-30 19:41:17,0.7952,0.2048,0.9438,6185954.85,0.821,5.1925
2026-06-30 19:41:22,0.7932,0.2068,0.9623,6208542.58,0.8139,5.1696
2026-06-30 19:41:25,0.7918,0.2082,0.9748,6221733.56,0.8091,5.1541
2026-06-30 19:41:29,0.7897,0.2103,0.9929,6238893.43,0.8021,5.1314
2026-06-30 19:41:32,0.788,0.212,1.0076,6251438.5,0.7965,5.1132
2026-06-30 19:41:36,0.7855,0.2145,1.0286,6267726.79,0.7884,5.087
2026-06-30 19:41:40,0.7828,0.2172,1.0509,6283508.0,0.7799,5.0594
2026-06-30 19:41:44,0.78,0.22,1.0746,6298775.83,0.771,5.0307
2026-06-30 19:41:47,0.7777,0.2223,1.0931,6309886.11,0.764,5.0081
2026-06-30 19:41:51,0.7744,0.2256,1.1186,6324240.94,0.7543,4.9765
2026-06-30 19:41:55,0.7709,0.2291,1.1449,6338066.09,0.7443,4.944
2026-06-30 19:41:58,0.7682,0.2318,1.1651,6348084.02,0.7367,4.9194
2026-06-30 19:42:02,0.7644,0.2356,1.1925,6360969.06,0.7264,4.8858
2026-06-30 19:42:05,0.7615,0.2385,1.2133,6370275.87,0.7187,4.8608
2026-06-30 19:42:09,0.7574,0.2426,1.2413,6382205.01,0.7082,4.8266
2026-06-30 19:42:13,0.7531,0.2469,1.2692,6393581.29,0.6976,4.7919
2026-06-30 19:42:16,0.7498,0.2502,1.2902,6401747.93,0.6897,4.7661
2026-06-30 19:42:20,0.7452,0.2548,1.3178,6412145.88,0.6792,4.7315
2026-06-30 19:42:23,0.7417,0.2583,1.3383,6419573.89,0.6714,4.7059
2026-06-30 19:42:27,0.7369,0.2631,1.3651,6428980.78,0.6612,4.6722
2026-06-30 19:42:30,0.7332,0.2668,1.3847,6435661.05,0.6535,4.6467
2026-06-30 19:42:34,0.7281,0.2719,1.4101,6444065.35,0.6435,4.6134
2026-06-30 19:42:37,0.7243,0.2757,1.4284,6449989.7,0.6363,4.5893
2026-06-30 19:42:41,0.719,0.281,1.4519,6457381.12,0.6267,4.5571
2026-06-30 19:42:45,0.7136,0.2864,1.4741,6464189.61,0.6174,4.5256
2026-06-30 19:42:48,0.7095,0.2905,1.4899,6468911.78,0.6106,4.5025
2026-06-30 19:42:52,0.7039,0.2961,1.5095,6474693.73,0.6019,4.4725
2026-06-30 19:42:56,0.6983,0.3017,1.5274,6479885.81,0.5935,4.4435
2026-06-30 19:42:59,0.694,0.306,1.5397,6483391.53,0.5875,4.4224
2026-06-30 19:43:03,0.6883,0.3117,1.5545,6487546.51,0.5798,4.3952
2026-06-30 19:43:06,0.6839,0.3161,1.5643,6490272.36,0.5742,4.3752
2026-06-30 19:43:10,0.678,0.322,1.5756,6493385.15,0.5671,4.3494
2026-06-30 19:43:14,0.6721,0.3279,1.5848,6495900.6,0.5604,4.3247
2026-06-30 19:43:17,0.6676,0.3324,1.5903,6497394.57,0.5557,4.307
2026-06-30 19:43:21,0.6617,0.3383,1.5958,6498862.41,0.5497,4.2842
2026-06-30 19:43:24,0.6572,0.3428,1.5984,6499569.88,0.5455,4.2677
2026-06-30 19:43:28,0.6512,0.3488,1.6,6499988.31,0.5403,4.2468
2026-06-30 19:43:31,0.6467,0.3533,1.5997,6499908.4,0.5366,4.2317
2026-06-30 19:43:35,0.6407,0.3593,1.5973,6499276.91,0.532,4.2123
2026-06-30 19:43:38,0.6362,0.3638,1.5941,6498409.72,0.5289,4.1986
2026-06-30 19:43:42,0.6302,0.3698,1.5879,6496729.08,0.5249,4.1807
2026-06-30 19:43:46,0.6243,0.3757,1.5795,6494449.76,0.5215,4.1643
2026-06-30 19:43:49,0.6199,0.3801,1.5718,6492347.94,0.5191,4.1524
2026-06-30 19:43:53,0.614,0.386,1.5598,6489023.29,0.5163,4.1374
2026-06-30 19:43:56,0.6097,0.3903,1.5494,6486138.87,0.5144,4.1268
